station,date,max_Humidity,min_Humidity,max_Temperature,min_Temperature
91237,2019-02-22,87,25,25.8,8.8
91237,2019-02-23,80,26,25.6,11.9
91237,2019-02-24,84,39,24.1,10.4
91237,2019-02-25,94,41,26.1,9.9
91237,2019-02-26,95,36,27.9,14
91237,2019-02-27,82,46,23,12.3
91237,2019-02-28,89,46,25.6,10.9
91237,2019-03-01,95,30,32.1,15
91237,2019-03-02,91,25,33.1,14.4
91237,2019-03-03,95,53,26.8,16.1
91237,2019-03-04,97,35,26.5,13.7
91237,2019-03-05,91,54,22.8,15.8
91237,2019-03-06,90,32,18.3,9.6
91237,2019-03-07,86,46,18.6,4.2
91237,2019-03-08,81,45,21,14.1
91237,2019-03-09,92,56,21.1,14
91237,2019-03-10,96,54,22.1,10.9
91237,2019-03-11,93,43,20.4,8.9
91237,2019-03-12,85,29,19.6,9.4
91237,2019-03-13,89,23,19.4,2.9
91237,2019-03-14,91,39,20.7,6.1
91237,2019-03-15,95,37,24.6,7.6
91237,2019-03-16,95,35,25.6,10.7
91237,2019-03-17,92,33,26.1,10.1
91237,2019-03-18,89,43,25.2,11.8
91237,2019-03-19,91,53,24.4,13.6
91237,2019-03-20,97,44,28.6,14.9
91237,2019-03-21,94,42,27.1,18.1
91237,2019-03-22,89,48,25.4,15.9
91237,2019-03-23,95,64,21.1,12.7
91237,2019-03-24,92,57,22.1,13.8
91237,2019-03-25,90,44,19.8,9.9
91237,2019-03-26,83,33,18.7,8.1
91237,2019-03-27,95,37,19.5,3.3
91237,2019-03-28,93,47,21.9,12.9
91237,2019-03-29,100,39,24.3,8.8
91237,2019-03-30,97,35,18.6,8.4
91237,2019-03-31,93,34,20.6,3.6
91237,2019-04-01,93,44,19,3.8
91237,2019-04-02,93,51,18,8.7
91237,2019-04-03,96,31,19.4,10.5
91237,2019-04-04,83,36,20.9,4.6
91237,2019-04-05,89,65,19.7,6.2
91237,2019-04-06,90,46,20.3,11.4
91237,2019-04-07,95,69,16.6,8.6
91237,2019-04-08,95,55,16.7,7.3
91237,2019-04-09,88,39,16.8,4.8
91237,2019-04-10,96,43,16.6,1.6
91237,2019-04-11,97,32,19.4,2.7
91237,2019-04-12,97,59,16.4,4.4
91237,2019-04-13,96,44,21.3,9.2
91237,2019-04-14,92,42,20.8,6.4
91237,2019-04-15,93,53,19.4,7.8
91237,2019-04-16,97,47,25.2,9
91237,2019-04-17,98,53,23.9,10.6
91237,2019-04-18,92,41,17.5,6.6
91237,2019-04-19,93,49,19,4
91237,2019-04-20,95,63,22.1,7.5
91237,2019-04-21,100,63,23.9,11.5
91237,2019-04-22,96,50,19,8.6
91237,2019-04-23,100,57,18,5
91237,2019-04-24,100,68,16.7,7
91237,2019-04-25,82,53,17.8,11.6
91237,2019-04-26,81,44,14.1,5.7
91237,2019-04-27,81,62,15,5.3
91237,2019-04-28,89,34,20.3,5.8
91237,2019-04-29,94,52,18.1,2.4
91237,2019-04-30,94,60,18.2,9.5
91237,2019-05-01,96,50,20.3,7.5
91237,2019-05-02,100,84,18.8,9.8
91237,2019-05-03,94,68,16.4,11.1
91237,2019-05-04,100,52,17.6,7
91237,2019-05-05,92,57,15.9,7.7
91237,2019-05-06,88,54,14.3,6.3
91237,2019-05-07,96,66,14.8,2.6
91237,2019-05-08,100,73,16.6,7.9
91237,2019-05-09,97,69,14.4,7.3
91237,2019-05-10,97,76,12.4,7.8
91237,2019-05-11,100,42,17.8,2.6
91237,2019-05-12,100,44,18.2,6.3
91237,2019-05-13,95,75,15.3,6.6
91237,2019-05-14,95,56,15.7,6.7
91237,2019-05-15,100,62,17.4,4
91237,2019-05-16,100,77,14.8,5.4
91237,2019-05-17,100,62,16.5,6.8
91237,2019-05-18,100,55,16.6,4.5
91237,2019-05-19,100,78,14.6,1.4
91237,2019-05-20,100,84,14.4,6.3
91237,2019-05-21,92,76,16.6,12.1
91237,2019-05-22,100,48,17.6,6.4
91237,2019-05-23,100,77,15.6,5.1
91237,2019-05-24,100,84,15.3,9.9
91237,2019-05-25,93,69,15,9.2
91237,2019-05-26,95,60,13.7,8.3
91237,2019-05-27,93,48,13.2,4.3
91237,2019-05-28,86,62,12.3,5.9
91237,2019-05-29,94,44,11.4,2.1
91237,2019-05-30,97,59,13.1,-0.5
91237,2019-05-31,100,48,16.7,3.6
91237,2019-06-01,98,52,16.3,1.1
91237,2019-06-02,100,79,10.2,1.1
91237,2019-06-03,89,55,10.8,2.9
91237,2019-06-04,97,51,13.2,1
91237,2019-06-05,100,64,11.6,-2
91237,2019-06-06,96,50,16.5,4.1
91237,2019-06-07,100,72,14.8,0.1
91237,2019-06-08,100,75,12.7,3.4
91237,2019-06-09,100,75,15.1,3.6
91237,2019-06-10,100,80,13.8,8.4
91237,2019-06-11,100,70,16.6,7
91237,2019-06-12,100,82,13.9,7
91237,2019-06-13,100,68,12.7,5.3
91237,2019-06-14,100,69,12.9,2.5
91237,2019-06-15,100,58,13.7,1.8
91237,2019-06-16,100,69,12.4,2.1
91237,2019-06-17,100,82,14.1,2.9
91237,2019-06-18,100,80,12.7,5.8
91237,2019-06-19,100,51,11.9,1.2
91237,2019-06-20,99,53,11.7,-1.6
91237,2019-06-21,100,59,11.7,-0.9
91237,2019-06-22,99,58,11.9,-1.6
91237,2019-06-23,99,56,11.3,-1.9
91237,2019-06-24,99,77,8.6,-3.1
91237,2019-06-25,100,63,13.5,0.7
91237,2019-06-26,100,64,14.9,2.2
91237,2019-06-27,100,80,13.1,1.2
91237,2019-06-28,100,70,15.9,5.8
91237,2019-06-29,100,73,15,10.8
91237,2019-06-30,94,59,12.7,8.9
91237,2019-07-01,94,71,13,11.1
91237,2019-07-02,96,57,13.9,3.7
91237,2019-07-03,100,49,13.7,0.2
91237,2019-07-04,100,73,11,-0.7
91237,2019-07-05,97,64,13.7,1.7
91237,2019-07-06,97,64,16.2,6.3
91237,2019-07-07,100,87,9.3,1.8
91237,2019-07-08,100,77,13.6,3.3
91237,2019-07-09,100,67,13.9,1.4
91237,2019-07-10,97,68,13.1,8.4
91237,2019-07-11,92,67,12.5,8.2
91237,2019-07-12,95,60,10.9,6.3
91237,2019-07-13,94,46,12.4,2.2
91237,2019-07-14,87,49,12.4,3.1
91237,2019-07-15,97,65,12.2,0.3
91237,2019-07-16,90,61,15.4,6.6
91237,2019-07-17,91,63,13,5.1
91237,2019-07-18,94,63,11.4,0.8
91237,2019-07-19,95,57,14.4,2.9
91237,2019-07-20,100,78,13.6,3.6
91237,2019-07-21,92,64,13.7,6.9
91237,2019-07-22,96,62,14.2,8.6
91237,2019-07-23,96,80,10.7,6.4
91237,2019-07-24,100,75,12,1.2
91237,2019-07-25,94,74,14.7,9.6
91237,2019-07-26,95,53,14.4,3.3
91237,2019-07-27,100,67,11.4,0.7
91237,2019-07-28,100,70,13.3,1.2
91237,2019-07-29,97,46,14.7,2.7
91237,2019-07-30,98,50,12.7,-1.1
91237,2019-07-31,98,60,12.1,-0.5
91237,2019-08-01,100,44,16.8,0.1
91237,2019-08-02,98,62,13,-0.8
91237,2019-08-03,94,40,16.8,3.1
91237,2019-08-04,96,48,11.6,-1
91237,2019-08-05,97,72,11.7,-0.9
91237,2019-08-06,96,74,13.1,7.8
91237,2019-08-07,95,60,11.9,3.7
91237,2019-08-08,100,76,7.6,0.9
91237,2019-08-09,100,49,13,1.1
91237,2019-08-10,86,48,12.7,2.5
91237,2019-08-11,93,55,12.9,1.3
91237,2019-08-12,100,50,15.2,-0.9
91237,2019-08-13,98,45,15.6,-0.4
91237,2019-08-14,100,68,13.7,3.8
91237,2019-08-15,95,70,13.6,9
91237,2019-08-16,100,74,11.2,4.5
91237,2019-08-17,100,62,13.1,-0.2
91237,2019-08-18,97,56,15.3,6
91237,2019-08-19,97,49,11.7,3.1
91237,2019-08-20,88,52,16.4,8.6
91237,2019-08-21,85,44,12.8,6.2
91237,2019-08-22,92,39,12.8,1.6
91237,2019-08-23,98,68,12.6,-2
91237,2019-08-24,92,63,14.4,9.9
91237,2019-08-25,96,46,13.5,1.6
91237,2019-08-26,98,55,14.4,0.1
91237,2019-08-27,100,60,14.3,3.4
91237,2019-08-28,94,46,12.7,2.2
91237,2019-08-29,98,37,13.4,-1.3
91237,2019-08-30,100,62,13.9,-0.7
91237,2019-08-31,97,59,15.4,4.3
91237,2019-09-01,100,58,15.7,4
91237,2019-09-02,98,51,16.1,7.5
91237,2019-09-03,99,58,16.8,7.5
91237,2019-09-04,97,48,16.1,5.9
91237,2019-09-05,97,36,16.9,-0.2
91237,2019-09-06,96,76,12.6,4.7
91237,2019-09-07,96,66,11.8,6.4
91237,2019-09-08,97,55,13.8,3.5
91237,2019-09-09,96,36,14.1,3
91237,2019-09-10,97,50,16.5,-0.3
91237,2019-09-11,97,66,16.2,4.1
91237,2019-09-12,95,32,19.6,5.9
91237,2019-09-13,96,62,12.3,1.8
91237,2019-09-14,95,48,16.4,1.6
91237,2019-09-15,86,51,17.6,9.1
91237,2019-09-16,83,32,13.2,1.2
91237,2019-09-17,92,38,12.9,-1.7
91237,2019-09-18,97,54,15.1,1
91237,2019-09-19,97,44,20.7,1.1
91237,2019-09-20,98,52,23.3,8.5
91237,2019-09-21,97,64,19.9,8.2
91237,2019-09-22,93,51,13,5.5
91237,2019-09-23,97,53,16,3.6
91237,2019-09-24,96,42,17.9,4.8
91237,2019-09-25,96,44,17.4,4.5
91237,2019-09-26,100,58,16.9,5.7
91237,2019-09-27,93,75,14.5,7.5
91237,2019-09-28,96,45,15.4,2
91237,2019-09-29,90,31,18.8,6
91237,2019-09-30,94,36,17,1.4
91237,2019-10-01,96,44,17.1,2.1
91237,2019-10-02,99,41,19.9,6.8
91237,2019-10-03,97,26,25.6,6.5
91237,2019-10-04,95,39,19.2,6.6
91237,2019-10-05,84,51,16.3,3.8
91237,2019-10-06,93,69,18.5,9.6
91237,2019-10-07,94,48,17.4,7.6
91237,2019-10-08,98,39,16.5,7
91237,2019-10-09,94,44,17.1,2
91237,2019-10-10,94,41,17.9,8.5
91237,2019-10-11,94,43,16.4,6.2
91237,2019-10-12,93,36,17.5,1.4
91237,2019-10-13,90,39,16.1,7.3
91237,2019-10-14,93,54,18.9,5.5
91237,2019-10-15,92,51,18.9,11.2
91237,2019-10-16,90,55,15.3,6.6
91237,2019-10-17,96,36,18,3.6
91237,2019-10-18,99,68,13.1,6.4
91237,2019-10-19,87,48,14.1,4.7
91237,2019-10-20,84,47,17.9,7.6
91237,2019-10-21,95,44,21.8,4.4
91237,2019-10-22,96,55,20.1,5.4
91237,2019-10-23,95,42,18.9,8.3
91237,2019-10-24,98,20,25.7,8.2
91237,2019-10-25,92,44,20.9,8.7
91237,2019-10-26,92,47,14.8,8.8
91237,2019-10-27,93,45,17.2,4.4
91237,2019-10-28,91,56,17.8,4.8
91237,2019-10-29,86,58,19.4,9.6
91237,2019-10-30,92,54,20.4,8.3
91237,2019-10-31,96,50,23.1,6.8
91237,2019-11-01,96,37,28,10.5
91237,2019-11-02,98,39,23.4,14
91237,2019-11-03,97,57,16.6,10.5
91237,2019-11-04,91,41,18,7.4
91237,2019-11-05,91,43,15.3,3.2
91237,2019-11-06,93,53,15.7,9.6
91237,2019-11-07,78,46,14,7.9
91237,2019-11-08,92,38,15.1,5.3
91237,2019-11-09,94,55,15,3.2
91237,2019-11-10,91,43,18.9,6.8
91237,2019-11-11,92,64,16.9,9
91237,2019-11-12,90,31,17.1,7.1
91237,2019-11-13,81,39,18.4,5.8
91237,2019-11-14,86,44,19.1,9.9
91237,2019-11-15,82,34,17.4,9.1
91237,2019-11-16,81,32,17.6,6.3
91237,2019-11-17,89,30,19.4,5.2
91237,2019-11-18,85,56,19,10
91237,2019-11-19,97,28,23.2,6.6
91237,2019-11-20,91,32,19.4,7.8
91237,2019-11-21,91,30,29.4,8.3
91237,2019-11-22,93,41,21.6,6.5
91237,2019-11-23,92,34,19.1,10.1
91237,2019-11-24,86,50,18.6,7.8
91237,2019-11-25,91,58,19.1,10.3
91237,2019-11-26,96,34,19.5,9.1
91237,2019-11-27,83,59,16.4,6.8
91237,2019-11-28,90,26,21.4,11.9
91237,2019-11-29,87,38,20.4,9.7
91237,2019-11-30,85,36,18.1,6.9
91237,2019-12-01,93,64,14.6,9.2
91237,2019-12-02,83,34,18.1,8
91237,2019-12-03,74,30,18.3,8
91237,2019-12-04,72,37,17.3,6.7
91237,2019-12-05,77,37,20.8,11.4
91237,2019-12-06,72,36,18.6,10.5
91237,2019-12-07,77,30,22.5,8.5
91237,2019-12-08,88,33,22.9,5.9
91237,2019-12-09,86,55,22.7,13.3
91237,2019-12-10,95,43,22.3,12.6
91237,2019-12-11,83,50,21.1,12.9
91237,2019-12-12,90,26,22.1,12.3
91237,2019-12-13,85,43,17.9,10.7
91237,2019-12-14,90,28,23.4,12.5
91237,2019-12-15,94,49,19.6,10.6
91237,2019-12-16,91,46,20.8,6.1
91237,2019-12-17,93,49,23.4,9.9
91237,2019-12-18,95,40,24.7,13.4
91237,2019-12-19,86,17,28.7,14.5
91237,2019-12-20,92,33,25.9,10.9
91237,2019-12-21,84,17,27.7,12.7
91237,2019-12-22,82,26,23.2,6
91237,2019-12-23,91,48,21.1,10.8
91237,2019-12-24,71,31,23.6,12.6
91237,2019-12-25,87,39,22.5,9.4
91237,2019-12-26,85,23,27.1,15.4
91237,2019-12-27,77,37,26.2,14.5
91237,2019-12-28,85,34,30.5,13.7
91237,2019-12-29,97,25,28.7,12.2
91237,2019-12-30,87,29,33.5,11.9
91237,2019-12-31,94,28,23.9,13.7
91237,2020-01-01,81,46,21.2,9.7
91237,2020-01-02,85,41,25,13.2
91237,2020-01-03,93,33,25.8,10.3
91237,2020-01-04,88,20,23.1,11.3
91237,2020-01-05,66,34,21.1,12.6
91237,2020-01-06,89,27,24.7,9
91237,2020-01-07,85,50,24.9,15.8
91237,2020-01-08,89,39,26.9,16.9
91237,2020-01-09,95,36,27.2,15.9
91237,2020-01-10,94,63,24.6,12.6
91237,2020-01-11,77,34,22.1,10.8
91237,2020-01-12,76,26,26.1,10.1
91237,2020-01-13,93,36,26.1,9.7
91237,2020-01-14,91,37,29.6,12.9
91237,2020-01-15,95,50,26.5,14.9
91237,2020-01-16,95,56,21.4,14.4
91237,2020-01-17,68,27,23.6,10.4
91237,2020-01-18,81,31,22.7,8.3
91237,2020-01-19,76,36,26.5,13.7
91237,2020-01-20,69,46,22.7,16
91237,2020-01-21,79,44,23.9,14.6
91237,2020-01-22,88,34,27.3,13.5
91237,2020-01-23,96,65,18.4,12.5
91237,2020-01-24,89,44,21.2,12
91237,2020-01-25,93,65,21.1,15
91237,2020-01-26,95,33,23.5,14.2
91237,2020-01-27,85,53,21.1,12.4
91237,2020-01-28,91,56,23.2,12.8
91237,2020-01-29,94,58,24.3,14
91237,2020-01-30,91,23,32.2,15.7
91237,2020-01-31,96,21,35.2,13.7
91237,2020-02-01,97,71,24.1,15.9
91237,2020-02-02,94,40,20.7,11
91237,2020-02-03,81,30,18.7,10.4
91237,2020-02-04,87,33,20.4,4.6
91237,2020-02-05,90,29,26.5,8.8
91237,2020-02-06,78,47,25,15.4
91237,2020-02-07,87,37,29.5,14.3
91237,2020-02-08,76,41,26,14.7
91237,2020-02-09,80,39,24.5,14.1
91237,2020-02-10,83,54,23.1,14.2
91237,2020-02-11,90,53,27.4,17.9
91237,2020-02-12,79,45,29,17.3
91237,2020-02-13,72,35,27.8,15.7
91237,2020-02-14,94,57,26.2,17
91237,2020-02-15,92,37,23.5,14.2
91237,2020-02-16,68,29,23.5,12.1
91237,2020-02-17,80,27,23.6,7
91237,2020-02-18,94,41,22.7,8.1
91237,2020-02-19,93,50,17.5,11.2
91237,2020-02-20,92,42,21.6,7.3
91237,2020-02-21,81,36,19.5,9.5
91237,2020-02-22,93,42,21.5,7.2
91237,2020-02-23,95,46,25.2,11.3
91237,2020-02-24,98,50,23.6,14.1
91237,2020-02-25,96,55,26,13.3
91237,2020-02-26,97,39,18.4,9.6
91237,2020-02-27,77,52,19,9.3
91237,2020-02-28,77,35,22.2,9.1
91237,2020-02-29,90,57,22.1,12
91237,2020-03-01,98,74,19,13.6
91237,2020-03-02,98,32,20,11
91237,2020-03-03,94,34,23.1,6
91237,2020-03-04,88,48,22,11.4
91237,2020-03-05,99,73,20.2,15.4
91237,2020-03-06,99,33,24.8,15.2
91237,2020-03-07,67,43,19.6,12.1
91237,2020-03-08,82,41,18.3,9.5
91237,2020-03-09,84,49,18.8,9.8
91237,2020-03-10,92,47,21.1,12.3
91237,2020-03-11,95,42,22.9,9
91237,2020-03-12,95,42,26.8,9.4
91237,2020-03-13,94,53,21.4,10.6
91237,2020-03-14,90,42,17.8,4.6
91237,2020-03-15,95,36,21.7,7.5
91237,2020-03-16,86,43,21,11.5
91237,2020-03-17,96,54,22.5,8
91237,2020-03-18,95,73,19.9,15.4
91237,2020-03-19,98,76,19.4,13.1
91237,2020-03-20,98,53,20.2,13.4
91237,2020-03-21,95,49,20.2,8.2
91237,2020-03-22,91,38,20,8.9
91237,2020-03-23,95,34,19.3,4
91237,2020-03-24,95,49,20.2,4.5
91237,2020-03-25,98,42,20.4,7.4
91237,2020-03-26,87,45,19.7,6.1
91237,2020-03-27,94,47,21.6,9
91237,2020-03-28,98,42,24.4,8.8
91237,2020-03-29,97,64,22.3,12.4
91237,2020-03-30,97,64,19.7,10.9
91237,2020-03-31,92,60,18.8,8.8
91237,2020-04-01,94,54,20.6,13.1
91237,2020-04-02,99,82,16.3,13.1
91237,2020-04-03,99,69,19.8,12.8
91237,2020-04-04,99,48,18,7.9
91237,2020-04-05,93,45,13.9,5.1
91237,2020-04-06,95,48,17.7,4.2
91237,2020-04-07,96,54,17.8,4.5
91237,2020-04-08,95,45,18.3,7.8
91237,2020-04-09,98,55,18.4,5.6
91237,2020-04-10,99,70,19.4,8.6
91237,2020-04-11,98,45,16.4,8.7
91237,2020-04-12,97,47,19.5,5
91237,2020-04-13,96,66,16.6,7.5
91237,2020-04-14,97,67,18,10.2
91237,2020-04-15,98,87,15.7,13.1
91237,2020-04-16,98,46,18.2,10.3
91237,2020-04-17,80,41,15.6,10.4
91237,2020-04-18,91,43,16.4,5.6
91237,2020-04-19,95,44,17.6,3.2
91237,2020-04-20,95,47,17.7,8.4
91237,2020-04-21,95,68,15.1,6.8
91237,2020-04-22,92,44,17.3,8.2
91237,2020-04-23,98,65,15.2,7.8
91237,2020-04-24,99,55,16.8,11.4
91237,2020-04-25,96,82,15.9,12.2
91237,2020-04-26,97,38,17,8.1
91237,2020-04-27,94,66,16.7,8.5
91237,2020-04-28,99,66,16.5,10.6
91237,2020-04-29,100,89,16.4,8.4
91237,2020-04-30,99,72,14.2,9.1
91237,2020-05-01,100,68,13.1,7.4
91237,2020-05-02,84,49,15.7,7.4
91237,2020-05-03,95,58,14.1,3.8
91237,2020-05-04,96,44,18.7,3.2
91237,2020-05-05,99,65,15.8,3.6
91237,2020-05-06,95,68,17.1,11
91237,2020-05-07,99,47,20.1,10.2
91237,2020-05-08,98,67,16.4,10.9
91237,2020-05-09,98,75,15.3,7.7
91237,2020-05-10,99,45,14.1,2.4
91237,2020-05-11,100,73,15.3,3.1
91237,2020-05-12,100,77,14.3,10
91237,2020-05-13,95,43,14.2,3.4
91237,2020-05-14,98,63,15.1,0.3
91237,2020-05-15,100,66,15.3,5.8
91237,2020-05-16,99,65,15.3,5.6
91237,2020-05-17,100,72,16.5,6.7
91237,2020-05-18,94,60,16.3,10.3
91237,2020-05-19,99,70,16.6,7.2
91237,2020-05-20,99,54,15.5,11.2
91237,2020-05-21,100,51,13.8,3.7
91237,2020-05-22,100,62,13.1,0.7
91237,2020-05-23,100,64,14.5,-0.2
91237,2020-05-24,88,60,13.3,5.1
91237,2020-05-25,98,65,12.3,1.5
91237,2020-05-26,100,72,10.9,2
91237,2020-05-27,96,72,15.9,6
91237,2020-05-28,100,70,16.1,9
91237,2020-05-29,100,78,15.2,9
91237,2020-05-30,95,65,15.9,10.5
91237,2020-05-31,94,69,14.6,7.7
91237,2020-06-01,100,86,13.3,6.7
91237,2020-06-02,100,58,14.3,4.5
91237,2020-06-03,95,45,12.7,2.3
91237,2020-06-04,100,55,12.2,-0.6
91237,2020-06-05,100,74,13.2,1.1
91237,2020-06-06,96,63,10.8,0.3
91237,2020-06-07,97,52,12.2,-2.2
91237,2020-06-08,98,65,9.7,-2.3
91237,2020-06-09,100,65,12.2,-2.4
91237,2020-06-10,98,67,12.7,6
91237,2020-06-11,95,67,13.4,7.8
91237,2020-06-12,99,86,10.2,5.3
91237,2020-06-13,100,64,15.6,4.2
91237,2020-06-14,100,65,13.6,5.8
91237,2020-06-15,95,80,13.8,11.5
91237,2020-06-16,93,53,14.1,4.3
91237,2020-06-17,96,47,12.2,0.5
91237,2020-06-18,98,81,11.3,-0.6
91237,2020-06-19,97,66,16.9,6
91237,2020-06-20,100,85,11.7,6.8
91237,2020-06-21,100,82,12.9,5.3
91237,2020-06-22,100,87,11.9,7.9
91237,2020-06-23,100,75,15.5,4.4
91237,2020-06-24,92,70,16.1,11
91237,2020-06-25,100,74,14,5.5
91237,2020-06-26,100,49,12.3,1.5
91237,2020-06-27,99,63,11.7,-1
91237,2020-06-28,100,69,11.5,-1.4
91237,2020-06-29,100,73,12.2,2.4
91237,2020-06-30,95,69,13.4,5.1
91237,2020-07-01,100,64,15.3,3.7
91237,2020-07-02,95,66,13.1,7.8
91237,2020-07-03,97,58,12,2.7
91237,2020-07-04,99,65,13.5,1.4
91237,2020-07-05,100,53,15.7,2.1
91237,2020-07-06,100,71,13.1,0.3
91237,2020-07-07,95,56,10,0.5
91237,2020-07-08,98,75,8.5,-0.9
91237,2020-07-09,100,88,10.4,5.3
91237,2020-07-10,100,72,12,2.7
91237,2020-07-11,100,70,12.3,1.6
91237,2020-07-12,100,57,14.2,3
91237,2020-07-13,96,55,12.9,1.2
91237,2020-07-14,100,55,12.9,-0.9
91237,2020-07-15,93,63,12.3,4.2
91237,2020-07-16,99,60,12.8,2.2
91237,2020-07-17,100,59,12.8,-1.4
91237,2020-07-18,100,72,11.3,3.3
91237,2020-07-19,97,72,13.6,6.7
91237,2020-07-20,96,39,13.7,2.3
91237,2020-07-21,100,68,14.2,0.5
91237,2020-07-22,100,48,13.1,-1.2
91237,2020-07-23,100,53,12.5,-2.1
91237,2020-07-24,100,75,10.4,1
91237,2020-07-25,97,54,12.7,2.7
91237,2020-07-26,100,63,12.7,-0.9
91237,2020-07-27,100,61,13.6,7.9
91237,2020-07-28,95,63,14.4,5.5
91237,2020-07-29,100,69,13.9,1.9
91237,2020-07-30,100,47,13.6,1.4
91237,2020-07-31,100,69,13.8,0.3
91237,2020-08-01,94,76,14.1,9.5
91237,2020-08-02,94,61,13.9,8.2
91237,2020-08-03,95,41,11.7,6
91237,2020-08-04,96,50,8.6,1.9
91237,2020-08-05,100,50,10.8,0.2
91237,2020-08-06,100,54,11.7,-1.5
91237,2020-08-07,98,60,12.3,-1.2
91237,2020-08-08,97,55,13.2,1
91237,2020-08-09,98,51,13,-1.6
91237,2020-08-10,100,63,11.6,-1.9
91237,2020-08-11,98,56,13.7,2
91237,2020-08-12,99,67,12.4,4.6
91237,2020-08-13,100,74,12.7,6
91237,2020-08-14,100,70,16.4,7.5
91237,2020-08-15,100,79,15.2,7.8
91237,2020-08-16,100,67,16.1,8.7
91237,2020-08-17,93,53,18.3,8.1
91237,2020-08-18,100,62,14.4,7.8
91237,2020-08-19,98,64,13,5.8
91237,2020-08-20,100,49,13.3,3.8
91237,2020-08-21,94,71,9.2,4.1
91237,2020-08-22,98,56,11.7,2.7
91237,2020-08-23,98,52,14.5,1.8
91237,2020-08-24,100,43,13.7,0.3
91237,2020-08-25,97,53,12.9,-0.1
91237,2020-08-26,99,47,15.2,2
91237,2020-08-27,95,61,14.1,6.7
91237,2020-08-28,85,41,16.1,4.1
91237,2020-08-29,95,64,15.4,8.1
91237,2020-08-30,100,62,16.1,5.8
91237,2020-08-31,91,41,13.8,3.1
91237,2020-09-01,95,62,11.4,-0.5
91237,2020-09-02,96,44,17.4,6.3
91237,2020-09-03,100,66,15.8,7.9
91237,2020-09-04,87,63,14.5,8.1
91237,2020-09-05,95,43,17.3,7.8
91237,2020-09-06,98,60,14.7,4.3
91237,2020-09-07,98,49,18.4,7.4
91237,2020-09-08,90,44,18,7
91237,2020-09-09,96,29,17.1,1.8
91237,2020-09-10,93,53,15,5.3
91237,2020-09-11,96,63,15.8,7.4
91237,2020-09-12,100,77,12.5,9.4
91237,2020-09-13,100,60,14.3,8
91237,2020-09-14,80,39,16.2,9.2
91237,2020-09-15,87,62,15.8,8.3
91237,2020-09-16,89,73,14.1,8.9
91237,2020-09-17,95,38,14.3,5.7
91237,2020-09-18,93,47,16.3,5.4
91237,2020-09-19,94,66,17.8,4.7
91237,2020-09-20,97,70,19.4,9.2
91237,2020-09-21,95,65,15.7,10
91237,2020-09-22,93,76,14.3,10
91237,2020-09-23,93,52,18,7.3
91237,2020-09-24,97,55,13.1,2.7
91237,2020-09-25,96,86,8.6,4.8
91237,2020-09-26,100,41,14.7,4.5
91237,2020-09-27,85,38,15.3,2
91237,2020-09-28,94,38,17.8,1.3
91237,2020-09-29,95,56,15.1,3.4
91237,2020-09-30,95,74,14.6,7.7
91237,2020-10-01,93,37,16.2,6.3
91237,2020-10-02,92,63,18.3,11.7
91237,2020-10-03,94,53,21.6,11.3
91237,2020-10-04,95,70,19.5,12
91237,2020-10-05,92,62,13.3,7.2
91237,2020-10-06,91,51,15.8,7.2
91237,2020-10-07,96,49,18.1,4
91237,2020-10-08,96,64,16.4,12
91237,2020-10-09,96,76,16.1,11.2
91237,2020-10-10,92,44,18.8,10.1
91237,2020-10-11,96,44,17.7,6
91237,2020-10-12,96,56,15.6,4.7
91237,2020-10-13,95,22,18.4,8.9
91237,2020-10-14,94,39,17.3,4.7
91237,2020-10-15,94,60,15.8,8.2
91237,2020-10-16,78,39,15.6,5.3
91237,2020-10-17,93,69,11.4,7.3
91237,2020-10-18,88,52,16.8,8.2
91237,2020-10-19,96,45,18.3,4.8
91237,2020-10-20,95,60,16.9,8.4
91237,2020-10-21,90,56,17.1,10.5
91237,2020-10-22,93,50,20,10.2
91237,2020-10-23,100,86,14,9.3
91237,2020-10-24,100,35,18.8,10.1
91237,2020-10-25,77,37,15,6.5
91237,2020-10-26,87,36,18,6.6
91237,2020-10-27,80,47,16.2,7.5
91237,2020-10-28,95,49,18.6,9.4
91237,2020-10-29,96,51,19.4,9.1
91237,2020-10-30,95,43,21.6,8.2
91237,2020-10-31,92,55,19.5,11.9
91237,2020-11-01,96,49,21.7,8.3
91237,2020-11-02,95,52,20.9,12.3
91237,2020-11-03,94,42,24.4,13.4
91237,2020-11-04,90,34,22,13.3
91237,2020-11-05,67,32,19.6,9.4
91237,2020-11-06,88,43,19.1,7.9
91237,2020-11-07,87,33,18.7,3.2
91237,2020-11-08,84,43,19.7,6.9
91237,2020-11-09,91,48,21,5.7
91237,2020-11-10,95,37,25.9,9.3
91237,2020-11-11,95,36,29,10.1
91237,2020-11-12,95,61,21.3,14.1
91237,2020-11-13,91,58,19.2,13.1
91237,2020-11-14,89,52,19.3,9.4
91237,2020-11-15,83,48,22.3,12
91237,2020-11-16,92,47,21.7,12.7
91237,2020-11-17,79,32,22,9.6
91237,2020-11-18,88,57,19.9,8.4
91237,2020-11-19,95,20,27.9,8.7
91237,2020-11-20,93,22,28.1,10.7
91237,2020-11-21,81,39,24.4,10.2
91237,2020-11-22,87,57,22.8,13.4
91237,2020-11-23,79,39,24.7,15.3
91237,2020-11-24,93,57,21.7,13.5
91237,2020-11-25,92,72,19.7,13.6
91237,2020-11-26,89,22,24.9,12.7
